Date,Post Type,Content,Video Thumbnail,Image,Like,Retweet,Reply
2014-12-27T02:27:06.000Z,text,"スタッフ：タイムシフト予約にゃ！ RT : おはようございます！
今日も21時〜ニコ生です(゜∀゜)
堀江由衣クリスマスライブ～由衣がサンタに着がえたら～
",,,25,21,4
2014-12-27T02:26:54.000Z,image,"スタッフ：わー((o(*ﾟ▽ﾟ*)o)) RT : わーー！！やった！！
“: ［今週のナタリー］“女子高生”に熱視線 ”",,https://pbs.twimg.com/media/B5ykACOCUAAU3gX?format=jpg&name=small,31,25,1
2014-12-26T13:35:02.000Z,text,ゆい：動物いっぱい出てくる気がする（笑）カエルとか馬とか（笑）,,,47,26,15
2014-12-26T12:51:48.000Z,text,ゆい：めぐる冒険、見てくれている方がけっこういらっしゃるみたいで嬉しいです(*´∇｀*),,,59,49,20
2014-12-26T12:45:54.000Z,text,"ゆい：あ！そうそう！テーマソングみたいでした(*´∇｀*) RT : はじまりました～！Puzzle好きだなぁ。。
 【ニコ生視聴中】 堀江由衣 5夜連続ライブ映像上映会 1日目  #堀江由衣",,,42,30,4
2014-12-26T12:01:55.000Z,text,ゆい：それにしても…見たいテレビが多すぎる！(｀ﾛ´;)めぐる冒険はタイムシフト？して下さいねー！,,,49,46,22
2014-12-26T11:58:07.000Z,text,"スタッフ：もうすぐ配信開始にゃう～！スタンバイにゃ！！！
堀江由衣をめぐる冒険 TOUR FINAL～Second Tour 2006～
",,,25,42,
2014-12-26T11:04:36.000Z,text,"ゆい：あ本当だ！曜日… RT  ミス・モノクローム(ゆるキャラ)の店頭販売も実施！
出演時間が下記となります！

12月28日（金）　13時00分から14時00分
12月29日（土）　15時00分から16時00分
12月30日（日）　13時00分から14時00分
#モノクローム",,,41,30,6
2014-12-26T11:02:02.000Z,text,ゆい：月刊ミスモノクローム見ました！初めてモノクロームちゃんの足の裏を見た…(｀ﾛ´;)かなり可愛い写真集ですよー♪,,,53,37,11
2014-12-26T10:58:26.000Z,image,"ゆい：後ろの方かな？？(｀･ω･´) RT : 本日特集が掲載されている「Pick-upVoice」が発売になりました〜！
お早めにゲットしてください（≧∇≦）",,https://pbs.twimg.com/media/B5wtOKKCIAAMb-e?format=jpg&name=small,71,72,10
2014-12-26T10:57:53.000Z,text,"ゆい：やばっ！ RT : ニコ生でのライブ映像配信は本日からです！タイムシフトもお忘れなく
12/26（金）21:00～
堀江由衣をめぐる冒険 TOUR FINAL～Second Tour 2006～
",,,36,49,3
2014-12-26T09:15:00.000Z,image,"スタッフ：ほっちゃん巻末大特集ですにゃ～（≧∇≦） RT : 本日特集が掲載されている「Pick-upVoice」が発売になりました〜！
お早めにゲットしてください（≧∇≦）",,https://pbs.twimg.com/media/B5wtOKKCIAAMb-e?format=jpg&name=small,70,80,3
2014-12-26T09:10:50.000Z,text,"スタッフ：本日21時から配信にゃ！ RT : ニコ生でのライブ映像配信は本日からです！タイムシフトもお忘れなく（≧∇≦）
堀江由衣をめぐる冒険 TOUR FINAL～Second Tour 2006～
",,,27,41,1
2014-12-26T03:23:50.000Z,text,ゆい：ウォーキングデッドが怖すぎて((((；ﾟДﾟ)))))))止め止めで見ています…まだ１話の序盤ですが…,,,52,29,16
2014-12-26T03:22:21.000Z,text,ゆい：おおお！今日まで！年末ですからね〜(*´∇｀*) RT : スタッフ：ファンクラブイベント「黒ネコ集会Vol.14」のご応募は本日12/26（金）[消印有効]までとなりますにゃう(｀◇´)ゞ ,,,36,30,8
2014-12-25T23:56:43.000Z,text,スタッフ：ファンクラブイベント「黒ネコ集会Vol.14」のご応募は本日12/26（金）[消印有効]までとなりますにゃう(｀◇´)ゞ ,,,23,32,4
2014-12-25T17:14:22.000Z,text,ゆい：わ♪ RT  1月7日発売、堀江由衣ちゃんのニューアルバム『ワールドエンドの庭』に、あさのますみとして作詞で参加させていただいてます！スマホゲーム『白猫プロジェクト』の主題歌『Stand Up！』という曲です。詳しくはこちらにも♪,,,39,29,11
2014-12-25T15:41:42.000Z,text,ゆい：あったー♪ RT  おはようございます！9thアルバム「ワールドエンドの庭」発売まであと13日！毎日色んなNEWSをお届けしておりますが、それらをまとめた特設ページをアップしましたよー♪アルバムに関する情報はこちらから！  ,,,42,24,8
2014-12-25T11:42:29.000Z,text,ゆい：ポテチのしあわせバター味！美味しい！(((o(*ﾟ▽ﾟ*)o)))サンタさん！プレゼントはいらないので、これをたらふく食べても太りませんように！,,,105,75,40
2014-12-25T11:27:45.000Z,text,"ゆい：おお！明日から！ RT : 第1夜は明日26日21時からですヽ(・∀・)人よろしくお願いします！
“: 堀江由衣 初配信のベストライブなど5夜連続放送  #堀江由衣”",,,39,33,6
2014-12-25T11:27:01.000Z,text,ゆい：ん？昨日も同じつぶやき…？ RT : メリークリスマス（≧∇≦）,,,37,22,6
2014-12-25T01:57:46.000Z,text,ゆい：メリークリスマース♪当日♪(*´∇｀*),,,103,69,63
2014-12-23T00:49:09.000Z,image,"ゆい：本当だー！(*´∇｀*) RT : 左下にほっちゃん(=ﾟωﾟ)ﾉ
“: 本日12月22日、ジュノン2月号が発売されました！
明日の祝日からのーー、クリスマスからのーーー”",,https://pbs.twimg.com/media/B5d2jhnCUAAQRTA?format=jpg&name=small,65,68,13
2014-12-22T17:39:08.000Z,text,ゆい：でも結局、早寝失敗！(｀ﾛ´;),,,60,32,27
2014-12-22T15:41:38.000Z,text,ゆい：ねむねむ…(｡-_-｡),,,62,23,32
2014-12-22T11:27:46.000Z,text,ゆい：聞いて下さい(=ﾟωﾟ)ﾉ RT : スタッフ：お昼の校内放送が更新されています♪今年最後のお昼の校内放送！！放送室で校内放送中のほっちゃん発見にゃ～(〃ω〃),,,35,21,10
2014-12-22T11:26:05.000Z,text,"ゆい：いえーい(*´∇｀*) RT : おはようございます！
「ワールドエンドの庭」全クレジット解禁！ニューシングル発売決定(｀・ω・´)
",,,47,43,7
2014-12-22T03:22:45.000Z,text,スタッフ：お昼の校内放送が更新されています♪今年最後のお昼の校内放送！！放送室で校内放送中のほっちゃん発見にゃ～(〃ω〃),,,23,20,4
2014-12-22T03:10:48.000Z,text,"スタッフ：スタチャHPへGOですにゃ～ヽ(*´▽)ノ RT : おはようございます！
「ワールドエンドの庭」全クレジット解禁！ニューシングル発売決定(｀・ω・´)
",,,26,38,4
2014-12-21T14:36:52.000Z,text,ゆい：明日は早起きー！がんばって起きるぞー！,,,63,28,41
2014-12-21T10:01:54.000Z,text,"ゆい：す、少しだけ恥ずかしいのですが…（笑） RT : あ！ナタリーの人気記事、第2位になりました〜！ありがとうございます！
引続き拡散希望です(=ﾟωﾟ)ﾉ
さすが17才！！！
",,,70,85,14
2014-12-21T10:00:25.000Z,text,ゆい：夏服をクリーニングに出さねば…,,,54,28,20
2014-12-20T16:00:57.000Z,text,ゆい：あれ？今にも今年が終わりそうだけど…あれ？(｀ﾛ´;),,,79,36,36
2014-12-20T15:44:48.000Z,text,ゆい：や、やっつけたぞ…ジンオウガ…(｀ﾛ´;),,,91,63,35
2014-12-20T02:26:36.000Z,text,ゆい：晴れてるのに雨降ってる？？ど、どうしたら…？ヽ(´o｀；,,,63,29,45
2014-12-20T01:29:05.000Z,image,"スタッフ:本日発行にゃう♪ RT : 本日12/20発行の高校生参加型フリーペーパー 「ch FILES」の表紙にほっちゃんが登場！！
イギリスでエコ女制服で撮影してまいり
ました(=ﾟωﾟ)ﾉ",,https://pbs.twimg.com/media/B5QqTToCYAA-j7t?format=jpg&name=small,82,94,1
2014-12-20T01:27:35.000Z,text,"スタッフ：お聞き逃しなくですにゃ〜！！！  RT : 今週末の天たまでもお知らせがあります(=ﾟωﾟ)ﾉよろしくお願い致しますっ！
#tentama",,,20,16,2
2014-12-19T08:37:28.000Z,text,ゆい：おお！タワレコさん情報がたくさん！,,,55,24,12
2014-12-19T08:35:53.000Z,text,ゆい：ぬぬ！時間を１時間間違えたぞ(｀ﾛ´;),,,58,24,22
2014-12-19T04:57:36.000Z,text,スタッフ：ワクワクにゃっ(*´ω｀*)！ RT : 明日もお知らせがありますので、ぜひTwitterをチェックしてください(=ﾟωﾟ)ﾉ,,,23,9,2
2014-12-19T03:49:10.000Z,text,スタッフ：タワーレコードさまとの11大コラボ企画！！！ぜひぜひチェックしてみてくださいにゃ(*´▽｀*),,,25,26,3
2014-12-18T15:10:59.000Z,text,ゆい：パジャマ３枚重ねの術！！(｀ﾛ´;),,,84,36,49
2014-12-18T14:49:24.000Z,image,"ゆい：あはは♪袋とじ（笑） RT : ナタリーで「FLASH」のニュースが、人気記事ランキング3位！！！
(゜∀゜)
ちなみに袋とじではないですよ〜(笑)",,https://pbs.twimg.com/media/B5IkMeuCEAEOETi?format=jpg&name=small,61,46,9
2014-12-18T12:34:21.000Z,image,"スタッフ：カバーにほっちゃん掲載にゃ！ぜひゲットしてくださいにゃう♪ RT : 明日発行のアニカンFreeが到着しました！！！
カバースペシャルです～(゜∀゜)",,https://pbs.twimg.com/media/B5IuIeZCMAATaJD?format=jpg&name=small,88,58,8
2014-12-18T12:25:25.000Z,image,"スタッフ：おぉ～ヽ(*´▽)ノ RT : ナタリーで「FLASH」のニュースが、人気記事ランキング3位！！！
(゜∀゜)
ちなみに袋とじではないですよ〜(笑)",,https://pbs.twimg.com/media/B5IkMeuCEAEOETi?format=jpg&name=small,40,34,3
2014-12-18T05:36:45.000Z,text,"スタッフ：お見逃し無くですにゃ～(〃ω〃) RT : 12/22発売の週刊誌「FLASH」に、ほっちゃんが登場します！
初の週刊誌での撮り下ろし！
タイトルは『「永遠の17才」の眩しいオーラ』(゜∀゜)",,,50,70,5
2014-12-18T04:37:32.000Z,text,スタッフ：「黒ネコ集会Vol.14」のお知らせですにゃ！黒ネコ集会へは、現在黒ネコ同盟員でない方も明日12/19までに入会費をご入金頂いた方はご応募いただけますにゃ！！詳しくは、こちらをご覧くださいにゃ～(*´ω｀*) ,,,32,45,2
2014-12-17T11:19:18.000Z,text,ゆい：でもまだ食べる時ではない！(｀ﾛ´;),,,52,30,37
2014-12-17T11:17:21.000Z,text,ゆい：おなかすいたなう(´･_･`)うぅ…,,,54,36,21
2014-12-17T11:16:13.000Z,text,"ゆい：おお！すぐだわ(｀ﾛ´;) RT : ワシスタのチケット先行は23日23:59までとなっております〜！ぜひお早めに！（≧∇≦）

 #ワシスタ",,,33,18,1
2014-12-16T05:52:14.000Z,text,ゆい：さささ…寒っ！(>_<)まずい！今日はノーヒートテックだ！,,,77,39,42
2014-12-15T11:40:16.000Z,text,ゆい：昨日夜遅かったから、今日は早く寝よう♪(*´∇｀*),,,59,29,43
2014-12-15T11:39:48.000Z,text,ゆい：はーい(((o(*ﾟ▽ﾟ*)o))) RT : スタッフ：校内放送がアップされていますにゃ♪エコ女放送部へGOですにゃ～！！,,,33,22,4
